county_effective,barony_effective,parish_effective,townland_linked,page_names,row_count,category,neighbor_direction,neighbor_townland,neighbor_similarity,neighbor_total_rows,candidate_row_pos,candidate_is_last_row,candidate_occupier,candidate_total_val,sum_other_rows_total_val
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_164.jpg,33,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,CALTRAGH,IRE_GRIFF_253_165.jpg,14,unflagged_total,,,,,11,False,Hugh Rooney,30 0 0,20 15 0
SLIGO,CARBURY,ST JOHN,KNOCKNAGANTY,"IRE_GRIFF_253_166.jpg,IRE_GRIFF_253_167.jpg",24,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,CORNAGEEHA,IRE_GRIFF_253_169.jpg,5,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST. JOHN'S,CARROVROE,IRE_GRIFF_253_172.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST. JOHN'S,"TULLIKAGRACES, NORTH",IRE_GRIFF_253_172.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST. JOHN'S,CARNS,IRE_GRIFF_253_172.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST. JOHN'S,CARNS (DUKE),IRE_GRIFF_253_172.jpg,2,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,ISLANDS IN LOUGH GILL,IRE_GRIFF_253_173.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNOCKNAGANTY (pt. of.),IRE_GRIFF_253_173.jpg,47,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY,IRE_GRIFF_253_174.jpg,36,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,POUND-STREET,IRE_GRIFF_253_174.jpg,22,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY,IRE_GRIFF_253_175.jpg,1,tiny_segment,,,,,,,,,
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_175.jpg,60,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY,IRE_GRIFF_253_176.jpg,33,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,JAMES'S-STREET,IRE_GRIFF_253_176.jpg,28,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,"ABBEYQUARTER, SOUTH",IRE_GRIFF_253_177.jpg,31,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,ABBEYCARTER,IRE_GRIFF_253_180.jpg,54,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_182.jpg,48,genuinely_missing,,,,,,,,,
SLIGO,CARBURY,ST JOHN,"ABBERQUARTER, NORTH",IRE_GRIFF_253_183.jpg,33,genuinely_missing,,,,,,,,,
SLIGO,LEYNY,BALLYSADARE,KILBOGLASHY,IRE_GRIFF_253_195.jpg,27,genuinely_missing,,,,,,,,,
SLIGO,LEYNY,BALLYSADARE,TOWN OF BALLYSADARE,IRE_GRIFF_253_195.jpg,26,genuinely_missing,,,,,,,,,
SLIGO,LEYNY,BALLYSADARE,LARGAN,IRE_GRIFF_253_196.jpg,3,unflagged_total,,,,,1,False,"Thomas Conlon, jun.",11 0 0,11 15 0
SLIGO,TIRERRILL,BALLYSADARE,"KNOCKBEG, EAST",IRE_GRIFF_253_207.jpg,6,unflagged_total,,,,,5,True,"John Barker,",72 0 0,68 0 0
SLIGO,TIRERRILL,KILMACALLAN,ROSMORE,IRE_GRIFF_253_250.jpg,18,unflagged_total,,,,,0,False,Henry M'Loughry,53 0 0,84 10 0
SLIGO,TIRERRILL,KILMACALLAN,CARTRONROE,IRE_GRIFF_253_255.jpg,3,genuinely_missing,,,,,,,,,
SLIGO,CORRAN,EMLAGHFAD,CARRIGEENMORE,IRE_GRIFF_253_284.jpg,22,unflagged_total,,,,,4,False,Patrick Rogers,51 15 0,62 15 0
SLIGO,LEYNY,AGHONRY,CORSALLAGH,IRE_GRIFF_254_036.jpg,14,genuinely_missing,,,,,,,,,
SLIGO,LEYNY,KILMACTEIGE,CREEGHASSAUN,IRE_GRIFF_254_123.jpg,4,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,"IRE_GRIFF_260_069.jpg,IRE_GRIFF_260_070.jpg,IRE_GRIFF_260_071.jpg,IRE_GRIFF_260_072.jpg",156,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,WATERGATE-STREET,IRE_GRIFF_260_072.jpg,9,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,"IRE_GRIFF_260_073.jpg,IRE_GRIFF_260_074.jpg",85,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,ABBEY-STREET,IRE_GRIFF_260_074.jpg,50,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,IRE_GRIFF_260_075.jpg,6,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,THE GREEN,IRE_GRIFF_260_075.jpg,65,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,IRE_GRIFF_260_076.jpg,61,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,THE ROCK,IRE_GRIFF_260_076.jpg,9,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,FETHARD,GARRINCH,IRE_GRIFF_260_083.jpg,18,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,MORA,GRAIGUE,IRE_GRIFF_260_125.jpg,4,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,CASHEL,"IRE_GRIFF_260_150.jpg,IRE_GRIFF_260_151.jpg,IRE_GRIFF_260_152.jpg,IRE_GRIFF_260_153.jpg",208,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,GREEN-HOUSE-LANE,IRE_GRIFF_260_153.jpg,22,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,SABER'S LANE,IRE_GRIFF_260_153.jpg,7,unflagged_total,,,,,3,False,Michael Dolan,8 19 0,6 13 0
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,FRIAR'S-STREET,IRE_GRIFF_260_153.jpg,10,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,LADY'S-WELL,"IRE_GRIFF_260_164.jpg,IRE_GRIFF_260_165.jpg",73,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,PALMER'S-HILL,IRE_GRIFF_260_165.jpg,8,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,"THE KILL, OR HOLY-CROSS-ROAD",IRE_GRIFF_260_165.jpg,16,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,SCRAGGAUN,IRE_GRIFF_260_169.jpg,3,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,WALLER'S-LOT,IRE_GRIFF_260_170.jpg,28,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,TOWN OF CASHEL,IRE_GRIFF_260_170.jpg,4,unflagged_total,,,,,3,True,"James Dermody,",2 11 0,3 5 0
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,MOOR,"IRE_GRIFF_260_183.jpg,IRE_GRIFF_260_184.jpg",30,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,THE MOOR,IRE_GRIFF_260_184.jpg,35,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,FOUR-LANE,IRE_GRIFF_260_184.jpg,6,genuinely_missing,,,,,,,,,
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,ST. PATRICK'S ROCK,IRE_GRIFF_260_188.jpg,10,unflagged_total,,,,,2,False,"Patrick Heeney, Esq.",90 16 0,179 7 0
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,TOWN OF CASHEL,IRE_GRIFF_260_188.jpg,36,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,FERTIANA,"GALBERTSTOWN, LR.",IRE_GRIFF_262_022.jpg,9,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,"LOUGHMOE, EAST",BARONSTOWN,IRE_GRIFF_262_042.jpg,4,unflagged_total,,,,,3,True,"Timothy Gleeson,",37 5 0,51 10 0
TIPPERARY,ELIOGARTY,TEMPLEMORE,BALLYCAMILL,IRE_GRIFF_262_075.jpg,13,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,KILTILLANE,IRE_GRIFF_262_079.jpg,16,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,KILTLILANE,"IRE_GRIFF_262_081.jpg,IRE_GRIFF_262_082.jpg,IRE_GRIFF_262_083.jpg",147,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,NEW-ROW,IRE_GRIFF_262_083.jpg,31,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,CARROLL'S-LANE,IRE_GRIFF_262_083.jpg,3,unflagged_total,,,,,0,False,"Catherine Meare,",0 0 11,0 1 7
TIPPERARY,ELIOGARTY,TEMPLEMORE,RYAN'S-LANE,IRE_GRIFF_262_083.jpg,2,tiny_segment,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,MARY-STREET,IRE_GRIFF_262_083.jpg,10,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,KILTIILANE,"IRE_GRIFF_262_084.jpg,IRE_GRIFF_262_085.jpg",114,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,POLYGON-LANE,IRE_GRIFF_262_085.jpg,8,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,MURPHY'S-LANE,IRE_GRIFF_262_085.jpg,3,unflagged_total,,,,,0,False,"Honoria Patterson,",0 17 0,1 0 0
TIPPERARY,ELIOGARTY,TEMPLEMORE,PIGFOOT-LANE,IRE_GRIFF_262_085.jpg,4,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,KILTTILIANE,IRE_GRIFF_262_086.jpg,46,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,SCOTT'S-LANE,IRE_GRIFF_262_086.jpg,3,unflagged_total,,,,,0,False,Elizabeth Burke,1 1 0,1 10 0
TIPPERARY,ELIOGARTY,TEMPLEMORE,PREACHING-LANE,IRE_GRIFF_262_086.jpg,1,tiny_segment,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,GEORGE'S-STREET,IRE_GRIFF_262_086.jpg,17,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,KILTLILLANE,IRE_GRIFF_262_087.jpg,32,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,THE MALL,IRE_GRIFF_262_087.jpg,16,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,TEMPLEMORE,"MANNA, SOUTH",IRE_GRIFF_262_090.jpg,43,unflagged_total,,,,,1,False,"Lieutenant G. Ackland, Barrack-master,",570 0 0,392 3 0
TIPPERARY,ELIOGARTY,TEMPLEMORE,MULLANE'S-LANE,IRE_GRIFF_262_090.jpg,21,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,GARRYVICLEHEEN,IRE_GRIFF_262_098.jpg,8,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,BOHERNAYEEVE,IRE_GRIFF_262_098.jpg,7,unflagged_total,,,,,0,False,"James Deacors,",3 0 0,5 5 0
TIPPERARY,ELIOGARTY,THURLES,STRADAVOHER,IRE_GRIFF_262_105.jpg,14,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,IRE_GRIFF_262_108.jpg,35,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,MAIN-STREET,IRE_GRIFF_262_108.jpg,5,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,"IRE_GRIFF_262_109.jpg,IRE_GRIFF_262_110.jpg,IRE_GRIFF_262_111.jpg,IRE_GRIFF_262_112.jpg,IRE_GRIFF_262_113.jpg",171,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,VICAR'S-LANE,IRE_GRIFF_262_113.jpg,16,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,CORNACK'S-LANE,IRE_GRIFF_262_113.jpg,6,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,PUDDING-LANE,IRE_GRIFF_262_113.jpg,39,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,IRE_GRIFF_262_115.jpg,37,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,NICHOLAS-STREET,IRE_GRIFF_262_115.jpg,30,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,"IRE_GRIFF_262_116.jpg,IRE_GRIFF_262_117.jpg,IRE_GRIFF_262_118.jpg,IRE_GRIFF_262_119.jpg",116,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,COLLEGE-LANE,IRE_GRIFF_262_119.jpg,9,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,LINERIN-LANE,IRE_GRIFF_262_119.jpg,23,unflagged_total,,,,,6,False,William Ryan,7 15 0,15 5 0
TIPPERARY,ELIOGARTY,THURLES,THURLESTOWN-PARKS,IRE_GRIFF_262_120.jpg,4,genuinely_missing,,,,,,,,,
TIPPERARY,ELIOGARTY,THURLES,CHURCH-LANE,IRE_GRIFF_262_120.jpg,19,unflagged_total,,,,,0,False,"Church,",24 16 0,22 16 0
TIPPERARY,ELIOGARTY,THURLES,WRENSBOROUGH,IRE_GRIFF_262_123.jpg,9,unflagged_total,,,,,1,False,John Mihan,29 19 0,32 5 0
TIPPERARY,IKERRIN,KILLAVINOGE,SHAKAKILL,IRE_GRIFF_263_052.jpg,2,tiny_segment,,,,,,,,,
TIPPERARY,IKERRIN,ROSCREA,DEME SNE,IRE_GRIFF_263_074.jpg,12,genuinely_missing,,,,,,,,,
TIPPERARY,IKERRIN,ROSCREA,TOWN OF ROSCREA,IRE_GRIFF_263_074.jpg,6,unflagged_total,,,,,0,False,"Wm. S. Smallman, Esq.",33 0 0,23 15 0
TIPPERARY,IKERRIN,ROSCREA,GLENTARA,IRE_GRIFF_263_075.jpg,7,unflagged_total,,,,,0,False,"Wm. Smallman, Esq.",20 15 0,15 5 0
TIPPERARY,IKERRIN,ROSCREA,PISTOWN,IRE_GRIFF_263_081.jpg,1,tiny_segment,,,,,,,,,
TIPPERARY,IKERRIN,ROSCREA,TOWNPARKS,"IRE_GRIFF_263_083.jpg,IRE_GRIFF_263_084.jpg,IRE_GRIFF_263_085.jpg,IRE_GRIFF_263_086.jpg,IRE_GRIFF_263_087.jpg,IRE_GRIFF_263_088.jpg,IRE_GRIFF_263_089.jpg,IRE_GRIFF_263_090.jpg,IRE_GRIFF_263_091.jpg,IRE_GRIFF_263_092.jpg",365,genuinely_missing,,,,,,,,,
TIPPERARY,IKERRIN,ROSCREA,BORHESSGLASS,IRE_GRIFF_263_092.jpg,18,genuinely_missing,,,,,,,,,
TIPPERARY,IKERRIN,TEMPLEREE,BALLISROE,IRE_GRIFF_263_104.jpg,1,tiny_segment,,,,,,,,,
TIPPERARY,CLANWILLIAM,BRUIS,BALLYNAMROS SAGH,IRE_GRIFF_296_017.jpg,6,unflagged_total,,,,,0,False,"Simon Lowe, Esq.",122 15 0,125 0 0
TIPPERARY,CLANWILLIAM,CLONBEG,STONEPARK,IRE_GRIFF_296_035.jpg,9,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,CORDANGAN,GARRYSKILLANE,IRE_GRIFF_296_053.jpg,4,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,CORDANGAN,TOWN OF TIPPERARY,IRE_GRIFF_296_053.jpg,41,unflagged_total,,,,,0,False,James Reardon,70 0 0,40 13 0
TIPPERARY,CLANWILLIAM,CORDANGAN,KNOCKANRAWLEY,IRE_GRIFF_296_055.jpg,12,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,CORDANGAN,TOWN OF TIPPERARY,IRE_GRIFF_296_055.jpg,33,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,EMLY,DUNGOWNA,IRE_GRIFF_296_089.jpg,10,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,EMLY,GORTVNATRINE,IRE_GRIFF_296_093.jpg,2,tiny_segment,,,,,,,,,
TIPPERARY,CLANWILLIAM,RATHLYNIN,DONASKEAGH,IRE_GRIFF_296_134.jpg,20,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,BACRSTOOKEEN,IRE_GRIFF_296_141.jpg,1,tiny_segment,,,,,,,,,
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,VILLAGE OF GOLDEN,IRE_GRIFF_296_141.jpg,17,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,BAWNBRACK,IRE_GRIFF_296_142.jpg,22,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,HOOPS-LOT,IRE_GRIFF_296_147.jpg,8,unflagged_total,,,,,0,False,Courtroph Clayton,23 10 0,15 2 0
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,VILLAGE OF GOLDEN,IRE_GRIFF_296_147.jpg,23,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,THE GREEN,IRE_GRIFF_296_147.jpg,6,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TEMPLENEIRY,BALLINLOUGH EAST,IRE_GRIFF_296_179.jpg,2,tiny_segment,,,,,,,,,
TIPPERARY,CLANWILLIAM,TEMPLENEIRY,VILLAGE OF BANSHA,IRE_GRIFF_296_179.jpg,37,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,IRE_GRIFF_296_209.jpg,35,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,TOWN OF TIPPERARY,IRE_GRIFF_296_209.jpg,4,unflagged_total,,,,,3,True,John Aery,6 0 0,9 0 0
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,"IRE_GRIFF_296_210.jpg,IRE_GRIFF_296_211.jpg,IRE_GRIFF_296_212.jpg",171,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,MEETINGHOUSE-LANE,IRE_GRIFF_296_212.jpg,8,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,CARROWNREDDY,IRE_GRIFF_296_213.jpg,35,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,DOXVILLE-ROAD,IRE_GRIFF_296_213.jpg,28,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,MURGASTY,"IRE_GRIFF_296_214.jpg,IRE_GRIFF_296_215.jpg",16,genuinely_missing,,,,,,,,,
TIPPERARY,CLANWILLIAM,TIPPERARY,SPITAL LAND,IRE_GRIFF_296_217.jpg,2,tiny_segment,,,,,,,,,
CORK,FERMOY,DONERAILE,DONERAILE,IRE_GRIFF_299_010.jpg,2,tiny_segment,,,,,,,,,
CORK,FERMOY,GLANWORTH,GLANWORTH,IRE_GRIFF_299_010.jpg,1,tiny_segment,,,,,,,,,
CORK,FERMOY,KILCRUMPER,BALLYVOSKILLA-KEEN,IRE_GRIFF_299_010.jpg,1,tiny_segment,,,,,,,,,
CORK,FERMOY,MALLOW,MALLOW,IRE_GRIFF_299_010.jpg,3,unflagged_total,,,,,2,True,The Hon. Board of Ordnance,55 0 0,53 0 0
CORK,FERMOY,MONANIMY,BALLYMACAVOY,IRE_GRIFF_299_010.jpg,1,tiny_segment,,,,,,,,,
CORK,FERMOY,CAHERDUGGAN,CAHERDUGGAN NORTH,IRE_GRIFF_299_038.jpg,10,unflagged_total,,,,,9,True,Andrew Neenan,72 15 0,132 13 0
CORK,FERMOY,CASTLETOWNROCHE,LISNAGOORNEEN,IRE_GRIFF_299_055.jpg,7,genuinely_missing,,,,,,,,,
CORK,FERMOY,DONERAILE,GARRYHINTOGE,IRE_GRIFF_299_080.jpg,4,unflagged_total,,,,,2,False,"John Heafy,",53 15 0,29 11 0
CORK,FERMOY,KILCUMMER,KILCUMMER UP.,IRE_GRIFF_299_120.jpg,34,split_segment,prev,KILCUMMER LR.,0.818,2,,,,,
CORK,FERMOY,KILLATHY,GURTEEN,IRE_GRIFF_299_128.jpg,4,unflagged_total,,,,,1,False,"Mrs. Mary Campion,",70 15 0,43 5 0
CORK,FERMOY,MALLOW,LACKANALOOHA,IRE_GRIFF_299_150.jpg,5,genuinely_missing,,,,,,,,,
CORK,FERMOY,MALLOW,TOWN OF MALLOW,IRE_GRIFF_299_150.jpg,17,genuinely_missing,,,,,,,,,
CORK,FERMOY,MALLOW,MALLOW,"IRE_GRIFF_299_152.jpg,IRE_GRIFF_299_153.jpg,IRE_GRIFF_299_154.jpg,IRE_GRIFF_299_155.jpg,IRE_GRIFF_299_156.jpg,IRE_GRIFF_299_157.jpg",291,genuinely_missing,,,,,,,,,
CORK,FERMOY,MALLOW,INFIRMARY-LANE,IRE_GRIFF_299_157.jpg,12,unflagged_total,,,,,3,False,"Sir C.D.J. Norreys, Bt. (In fee)",25 0 0,32 0 0
CORK,FERMOY,MALLOW,GALLOWSHILL-LANE,IRE_GRIFF_299_157.jpg,24,genuinely_missing,,,,,,,,,
CORK,FERMOY,MALLOW,MALLOW,"IRE_GRIFF_299_158.jpg,IRE_GRIFF_299_159.jpg",115,genuinely_missing,,,,,,,,,
CORK,FERMOY,MALLOW,MALLOW—OR TOWN OF MALLOW,IRE_GRIFF_299_160.jpg,63,genuinely_missing,,,,,,,,,
CORK,FERMOY,MALLOW,SPAGLEN,IRE_GRIFF_299_165.jpg,24,genuinely_missing,,,,,,,,,
CORK,FERMOY,RAHAN,DROMRAHAN,IRE_GRIFF_299_180.jpg,5,genuinely_missing,,,,,,,,,
MEATH,"DEECE, UPPER",MOYGLARE (PART OF),DOLANSTOWN,IRE_GRIFF_315_012.jpg,22,genuinely_missing,,,,,,,,,
